run_id,architecture_hash,params,depth,epochs,batch_size,target,family,source_dataset,n_edges,n_conv3x3,n_conv1x1,n_maxpool,duration,target_corrected,power,group_key
5V9E_d8f124cd501519126f69594a5e86ee23_repeat_1,d8f124cd501519126f69594a5e86ee23,1749031,5,4,256,59601.600000000006,CNN,EC-NAS,8,1,1,1,148.03164649009705,74502.0,402.6274206440527,d8f124cd501519126f69594a5e86ee23
5V9E_d8f75149fb951077e1533c2d939e6b34_repeat_1,d8f75149fb951077e1533c2d939e6b34,5969674,5,4,256,94327.2,CNN,EC-NAS,6,2,0,1,195.87660574913025,117909.0,481.56439937911694,d8f75149fb951077e1533c2d939e6b34
5V9E_d96606f36e9ee9ae4b23ae68d62ef8a3_repeat_1,d96606f36e9ee9ae4b23ae68d62ef8a3,5793546,5,4,256,95850.0,CNN,EC-NAS,6,2,1,0,208.32867288589478,119812.5,460.09029228779616,d96606f36e9ee9ae4b23ae68d62ef8a3
5V9E_d98327d9be1f6affbab42b130965f1a9_repeat_1,d98327d9be1f6affbab42b130965f1a9,4779018,5,4,256,98560.8,CNN,EC-NAS,8,1,1,1,232.02974343299866,123201.0,424.7765762343335,d98327d9be1f6affbab42b130965f1a9
5V9E_d98d4487925c8f8c234c97483dd37317_repeat_1,d98d4487925c8f8c234c97483dd37317,1756298,5,4,256,59572.8,CNN,EC-NAS,6,0,0,3,132.78933095932007,74466.0,448.626403714995,d98d4487925c8f8c234c97483dd37317
5V9E_d9e199c0b69ef43e93a946be79483432_repeat_1,d9e199c0b69ef43e93a946be79483432,14873994,5,4,256,191016.0,CNN,EC-NAS,7,1,2,0,383.0273232460022,238770.0,498.70071508532703,d9e199c0b69ef43e93a946be79483432
5V9E_d9e1f650ba8f96d55df6db8c3d5211c4_repeat_1,d9e1f650ba8f96d55df6db8c3d5211c4,1989005,5,4,256,97376.4,CNN,EC-NAS,9,0,2,1,221.09361958503723,121720.5,440.43062021763586,d9e1f650ba8f96d55df6db8c3d5211c4
5V9E_d9f5233f906dac205124db6a217a064d_repeat_1,d9f5233f906dac205124db6a217a064d,2948277,5,4,256,87620.4,CNN,EC-NAS,8,2,0,1,190.5809953212738,109525.5,459.7541315821813,d9f5233f906dac205124db6a217a064d
5V9E_da09b12075e2d090c2b646861180047f_repeat_1,da09b12075e2d090c2b646861180047f,5532810,5,4,256,75024.0,CNN,EC-NAS,6,2,0,1,171.80706334114075,93780.0,436.67587665492,da09b12075e2d090c2b646861180047f
5V9E_da1cf91eec7eff5543ff1f4a0f6f5e35_repeat_1,da1cf91eec7eff5543ff1f4a0f6f5e35,1734184,5,4,256,75452.4,CNN,EC-NAS,8,1,1,1,165.0983440876007,94315.5,457.0148805366889,da1cf91eec7eff5543ff1f4a0f6f5e35
5V9E_da1e0f34ab147096bf45cb73050b86c2_repeat_1,da1e0f34ab147096bf45cb73050b86c2,3292298,5,4,256,66452.4,CNN,EC-NAS,5,1,2,0,152.72609663009644,83065.5,435.1083506111475,da1e0f34ab147096bf45cb73050b86c2
5V9E_da97e09581402a416ec5513e20e1bd10_repeat_1,da97e09581402a416ec5513e20e1bd10,5532810,5,4,256,70610.4,CNN,EC-NAS,6,2,0,1,168.06523275375366,88263.0,420.1368649722882,da97e09581402a416ec5513e20e1bd10
5V9E_dac9fab4cc67438cef294da864d4a08b_repeat_1,dac9fab4cc67438cef294da864d4a08b,2215724,5,4,256,63615.6,CNN,EC-NAS,7,1,0,2,142.7893352508545,79519.5,445.52066783026294,dac9fab4cc67438cef294da864d4a08b
5V9E_dad42b80457bcee66256b1dad812ded4_repeat_1,dad42b80457bcee66256b1dad812ded4,2669881,5,4,256,76201.2,CNN,EC-NAS,7,2,0,1,160.23351097106934,95251.5,475.56344199284484,dad42b80457bcee66256b1dad812ded4
5V9E_dadd1a28e4d698ec2d7f8559a5a6d0f1_repeat_1,dadd1a28e4d698ec2d7f8559a5a6d0f1,1581970,5,4,256,77216.4,CNN,EC-NAS,9,0,1,2,165.56111478805542,96520.5,466.3921241340352,dadd1a28e4d698ec2d7f8559a5a6d0f1
5V9E_daf1fb098f6bacbd5245caa3e7e2dcce_repeat_1,daf1fb098f6bacbd5245caa3e7e2dcce,709918,5,4,256,50443.2,CNN,EC-NAS,7,0,1,2,120.3206205368042,63054.0,419.2398590943953,daf1fb098f6bacbd5245caa3e7e2dcce
5V9E_daf274adb00423ee83f9739b3f38af3b_repeat_1,daf274adb00423ee83f9739b3f38af3b,1749031,5,4,256,53895.6,CNN,EC-NAS,7,1,1,1,145.90251541137695,67369.5,369.39459095711663,daf274adb00423ee83f9739b3f38af3b
5V9E_daf2e711245b0ddbd3c22733d49f290b_repeat_1,daf2e711245b0ddbd3c22733d49f290b,5793546,5,4,256,96930.0,CNN,EC-NAS,7,2,1,0,206.26667189598083,121162.5,469.92565065907144,daf2e711245b0ddbd3c22733d49f290b
5V9E_db1025224f65fe728a41b07b8ddcc9d7_repeat_1,db1025224f65fe728a41b07b8ddcc9d7,2277770,5,4,256,100706.4,CNN,EC-NAS,8,0,2,1,202.6622281074524,125883.0,496.9174618301592,db1025224f65fe728a41b07b8ddcc9d7
5V9E_db8e80e9539892152d83f498770fcb56_repeat_1,db8e80e9539892152d83f498770fcb56,942106,5,4,256,60227.99999999999,CNN,EC-NAS,7,0,3,0,150.2864375114441,75284.99999999999,400.75472542499864,db8e80e9539892152d83f498770fcb56
5V9E_dbbee9e11fd122b21ef2ecb865c34e81_repeat_1,dbbee9e11fd122b21ef2ecb865c34e81,23131530,5,4,256,202330.80000000002,CNN,EC-NAS,8,2,1,0,428.37034130096436,252913.50000000003,472.3268174578092,dbbee9e11fd122b21ef2ecb865c34e81
5V9E_dbfcf7b2b638d6e2cdca0f27cdd989b7_repeat_1,dbfcf7b2b638d6e2cdca0f27cdd989b7,882570,5,4,256,45601.2,CNN,EC-NAS,7,0,0,3,102.91662549972534,57001.5,443.088760232638,dbfcf7b2b638d6e2cdca0f27cdd989b7
5V9E_dc25ceb730d61377b87359f179a9e0d8_repeat_1,dc25ceb730d61377b87359f179a9e0d8,3468426,5,4,256,80060.4,CNN,EC-NAS,6,1,1,1,161.82748103141785,100075.5,494.7268504071737,dc25ceb730d61377b87359f179a9e0d8
5V9E_dc3bd71bd0a23c2681e40faa5d1d03fb_repeat_1,dc3bd71bd0a23c2681e40faa5d1d03fb,2793866,5,4,256,81684.0,CNN,EC-NAS,5,0,1,2,167.72246265411377,102105.0,487.01884474742724,dc3bd71bd0a23c2681e40faa5d1d03fb
5V9E_dc3c41f551a5326e718367cf280fa813_repeat_1,dc3c41f551a5326e718367cf280fa813,2034318,5,4,256,66898.8,CNN,EC-NAS,8,1,1,1,175.64625763893127,83623.5,380.87233340047067,dc3c41f551a5326e718367cf280fa813
5V9E_dc3d651293b54bb70035e345a1c07db6_repeat_1,dc3d651293b54bb70035e345a1c07db6,2714634,5,4,256,104932.8,CNN,EC-NAS,8,0,2,1,238.97344303131104,131166.0,439.0981636660413,dc3d651293b54bb70035e345a1c07db6
5V9E_dc66e65f6a4ea54b6a274c2835ee0be8_repeat_1,dc66e65f6a4ea54b6a274c2835ee0be8,6406538,5,4,256,120096.0,CNN,EC-NAS,7,2,0,1,235.6483976840973,150120.0,509.6406391058804,dc66e65f6a4ea54b6a274c2835ee0be8
5V9E_dc7e8dc166ecd3938aa88b5996ef4b22_repeat_1,dc7e8dc166ecd3938aa88b5996ef4b22,3667594,5,4,256,98218.8,CNN,EC-NAS,7,0,1,2,211.21963548660278,122773.5,465.00790408867937,dc7e8dc166ecd3938aa88b5996ef4b22
5V9E_dc94c412f6673b7e6d46f17314e68ea8_repeat_1,dc94c412f6673b7e6d46f17314e68ea8,5095946,5,4,256,64249.2,CNN,EC-NAS,6,2,0,1,146.9157211780548,80311.5,437.3201144493791,dc94c412f6673b7e6d46f17314e68ea8
5V9E_dc99113c00e577de05212b57b73997d2_repeat_1,dc99113c00e577de05212b57b73997d2,4541322,5,4,256,136126.8,CNN,EC-NAS,7,0,1,2,264.619181394577,170158.5,514.4252932935333,dc99113c00e577de05212b57b73997d2
5V9E_dc9aacf1fe121a6558d97f1c9aacaa2b_repeat_1,dc9aacf1fe121a6558d97f1c9aacaa2b,1734703,5,4,256,71132.4,CNN,EC-NAS,8,1,1,1,157.40570378303528,88915.5,451.9048439187909,dc9aacf1fe121a6558d97f1c9aacaa2b
5V9E_dcca6f5d5b4dc27ebe96fcc250ef3f03_repeat_1,dcca6f5d5b4dc27ebe96fcc250ef3f03,4705162,5,4,256,123822.0,CNN,EC-NAS,6,0,2,1,254.46155762672424,154777.5,486.60395367711084,dcca6f5d5b4dc27ebe96fcc250ef3f03
5V9E_dcd96ca5e258ce3c5d0ec15bf5314aef_repeat_1,dcd96ca5e258ce3c5d0ec15bf5314aef,2277770,5,4,256,74808.0,CNN,EC-NAS,6,0,2,1,196.760320186615,93510.0,380.198608789868,dcd96ca5e258ce3c5d0ec15bf5314aef
5V9E_dceed79a101fc2680f6f4c9de1ae8787_repeat_1,dceed79a101fc2680f6f4c9de1ae8787,21220234,5,4,256,174661.19999999998,CNN,EC-NAS,6,2,0,1,337.6156551837921,218326.49999999997,517.3373844436137,dceed79a101fc2680f6f4c9de1ae8787
5V9E_dcf01e86f16327b2df0a11c1927532a2_repeat_1,dcf01e86f16327b2df0a11c1927532a2,8294794,5,4,256,120135.59999999999,CNN,EC-NAS,7,3,0,0,242.60354089736938,150169.5,495.1931021106653,dcf01e86f16327b2df0a11c1927532a2
5V9E_dd113a3ebc921597fc2393ae7e7676b7_repeat_1,dd113a3ebc921597fc2393ae7e7676b7,3729162,5,4,256,74466.0,CNN,EC-NAS,6,1,2,0,175.54172253608704,93082.5,424.2068433884237,dd113a3ebc921597fc2393ae7e7676b7
5V9E_dd2841e50f1b283d738e6d553643479d_repeat_1,dd2841e50f1b283d738e6d553643479d,2193162,5,4,256,77166.0,CNN,EC-NAS,8,0,0,3,179.5697672367096,96457.5,429.72712604945053,dd2841e50f1b283d738e6d553643479d
5V9E_dd2bf9008cf1cfc640e84f82792fcc1e_repeat_1,dd2bf9008cf1cfc640e84f82792fcc1e,3905290,5,4,256,88815.59999999999,CNN,EC-NAS,8,1,1,1,199.28459763526917,111019.49999999999,445.6721746381543,dd2bf9008cf1cfc640e84f82792fcc1e
5V9E_dd37b8def981de492e058a40f6e6e14a_repeat_1,dd37b8def981de492e058a40f6e6e14a,6667274,5,4,256,111963.6,CNN,EC-NAS,7,2,1,0,251.3391683101654,139954.5,445.4681725604789,dd37b8def981de492e058a40f6e6e14a
5V9E_dd40b6db3dbdebea801d5339bdbb2273_repeat_1,dd40b6db3dbdebea801d5339bdbb2273,3659058,5,4,256,111157.20000000001,CNN,EC-NAS,8,2,1,0,237.5711362361908,138946.5,467.8901728595879,dd40b6db3dbdebea801d5339bdbb2273
5V9E_dd9313d1014b45431cdd449dc085062a_repeat_1,dd9313d1014b45431cdd449dc085062a,3541933,5,4,256,84312.0,CNN,EC-NAS,8,2,0,1,211.97026658058167,105390.0,397.75389897879063,dd9313d1014b45431cdd449dc085062a
5V9E_ddc173cb67401aa75964c1f3cf5c2ba5_repeat_1,ddc173cb67401aa75964c1f3cf5c2ba5,5532810,5,4,256,83462.4,CNN,EC-NAS,6,2,0,1,180.9228138923645,104328.0,461.3149563860634,ddc173cb67401aa75964c1f3cf5c2ba5
5V9E_ddf68fe4a072b540320dc38997be8824_repeat_1,ddf68fe4a072b540320dc38997be8824,4081418,5,4,256,93988.8,CNN,EC-NAS,8,1,0,2,192.66578125953674,117486.0,487.83338372572405,ddf68fe4a072b540320dc38997be8824
5V9E_de05b970dfda935a72fb23007c333140_repeat_1,de05b970dfda935a72fb23007c333140,7104138,5,4,256,123562.8,CNN,EC-NAS,9,2,1,0,287.7531111240387,154453.5,429.4056092645931,de05b970dfda935a72fb23007c333140
5V9E_de491bc93479e76142c8d93c65a42f04_repeat_1,de491bc93479e76142c8d93c65a42f04,3468426,5,4,256,69332.4,CNN,EC-NAS,6,1,1,1,159.4754023551941,86665.5,434.752939801828,de491bc93479e76142c8d93c65a42f04
5V9E_de4b5931b5566c583e670192f6b47284_repeat_1,de4b5931b5566c583e670192f6b47284,3207690,5,4,256,70736.4,CNN,EC-NAS,6,1,0,2,137.77155685424805,88420.5,513.4325372749746,de4b5931b5566c583e670192f6b47284
5V9E_de7f2c26234fdd46a07577ea38bd8f10_repeat_1,de7f2c26234fdd46a07577ea38bd8f10,2618136,5,4,256,96458.4,CNN,EC-NAS,8,1,1,1,201.3040816783905,120573.0,479.1676313553585,de7f2c26234fdd46a07577ea38bd8f10
5V9E_dea114f90173e88f7656aef4085ac4e4_repeat_1,dea114f90173e88f7656aef4085ac4e4,7104138,5,4,256,129790.8,CNN,EC-NAS,7,2,1,0,285.5556802749634,162238.5,454.5201127675822,dea114f90173e88f7656aef4085ac4e4
5V9E_deba30fb74ccd63de350edf798e6d0cd_repeat_1,deba30fb74ccd63de350edf798e6d0cd,5793546,5,4,256,75164.40000000001,CNN,EC-NAS,5,2,1,0,192.0346441268921,93955.50000000001,391.41062458674435,deba30fb74ccd63de350edf798e6d0cd
5V9E_deecf0e9eb36e2def93e734c932e56b4_repeat_1,deecf0e9eb36e2def93e734c932e56b4,3353144,5,4,256,100605.59999999999,CNN,EC-NAS,7,2,1,0,210.82265210151672,125756.99999999999,477.2048876017161,deecf0e9eb36e2def93e734c932e56b4
5V9E_def161d9a30748755878ad773e991533_repeat_1,def161d9a30748755878ad773e991533,22093962,5,4,256,206053.2,CNN,EC-NAS,7,2,0,1,392.72202229499817,257566.5,524.6795145224133,def161d9a30748755878ad773e991533
5V9E_def9cf6cd86a434fd1c8dd40e77a51d5_repeat_1,def9cf6cd86a434fd1c8dd40e77a51d5,3292298,5,4,256,63108.0,CNN,EC-NAS,6,1,2,0,154.61682534217834,78885.0,408.1573907647979,def9cf6cd86a434fd1c8dd40e77a51d5
5V9E_def9d5a0ef8200bdc2a268f7d80b38d2_repeat_1,def9d5a0ef8200bdc2a268f7d80b38d2,4166026,5,4,256,86886.0,CNN,EC-NAS,7,1,2,0,217.8760735988617,108607.5,398.7863309854228,def9d5a0ef8200bdc2a268f7d80b38d2
5V9E_df01bff54940d096b3133ac2670408a3_repeat_1,df01bff54940d096b3133ac2670408a3,2773430,5,4,256,82807.20000000001,CNN,EC-NAS,8,2,1,0,183.23315525054932,103509.00000000001,451.9225785681151,df01bff54940d096b3133ac2670408a3
5V9E_df0e8591f350c8614c0733748d1eb545_repeat_1,df0e8591f350c8614c0733748d1eb545,1698709,5,4,256,82288.8,CNN,EC-NAS,8,0,2,1,189.03775787353516,102861.0,435.3035125133604,df0e8591f350c8614c0733748d1eb545
5V9E_df343536075127bb6a1784e5e143f52e_repeat_1,df343536075127bb6a1784e5e143f52e,2017034,5,4,256,82314.0,CNN,EC-NAS,8,0,1,2,174.61250400543213,102892.5,471.40953890357844,df343536075127bb6a1784e5e143f52e
5V9E_df7006d7ecff405cbe7563ebb289a49f_repeat_1,df7006d7ecff405cbe7563ebb289a49f,3292298,5,4,256,59796.0,CNN,EC-NAS,6,1,2,0,147.195410490036,74745.0,406.2354919961837,df7006d7ecff405cbe7563ebb289a49f
5V9E_df88284e984b0a3c35a2fe5a23cd2803_repeat_1,df88284e984b0a3c35a2fe5a23cd2803,5793546,5,4,256,99972.0,CNN,EC-NAS,7,2,1,0,208.34820127487183,124965.0,479.8313562981419,df88284e984b0a3c35a2fe5a23cd2803
5V9E_df91200be02f6d54eec66d58fb5241a6_repeat_1,df91200be02f6d54eec66d58fb5241a6,3729162,5,4,256,91908.0,CNN,EC-NAS,7,1,2,0,191.97437930107117,114885.0,478.75138513073017,df91200be02f6d54eec66d58fb5241a6
5V9E_dfe52db72e1a7bb2c2c64169d779dbda_repeat_1,dfe52db72e1a7bb2c2c64169d779dbda,5532810,5,4,256,72810.0,CNN,EC-NAS,6,2,0,1,180.68150734901428,91012.5,402.9742781554076,dfe52db72e1a7bb2c2c64169d779dbda
5V9E_e009e5e7eea3fbae9431c986e95084db_repeat_1,e009e5e7eea3fbae9431c986e95084db,1746217,5,4,256,55994.4,CNN,EC-NAS,7,1,1,1,145.98984718322754,69993.0,383.5499596744086,e009e5e7eea3fbae9431c986e95084db
5V9E_e00c3f96ac65870a9b59c90189207b29_repeat_1,e00c3f96ac65870a9b59c90189207b29,3831434,5,4,256,96480.0,CNN,EC-NAS,5,0,2,1,203.63594388961792,120600.0,473.7866908815349,e00c3f96ac65870a9b59c90189207b29
5V9E_e03687f460a3ae2e1c3f56caffe31ce8_repeat_1,e03687f460a3ae2e1c3f56caffe31ce8,3075240,5,4,256,91515.59999999999,CNN,EC-NAS,7,2,1,0,215.59357023239136,114394.49999999999,424.48204694302353,e03687f460a3ae2e1c3f56caffe31ce8
5V9E_e03a0963ea0ebef7d0ffb31fdf9f3138_repeat_1,e03a0963ea0ebef7d0ffb31fdf9f3138,4342154,5,4,256,98913.6,CNN,EC-NAS,8,1,1,1,215.72624111175537,123642.0,458.51445559077143,e03a0963ea0ebef7d0ffb31fdf9f3138
5V9E_e03d88a400089345dacca1dae98d17eb_repeat_1,e03d88a400089345dacca1dae98d17eb,1580170,5,4,256,58932.0,CNN,EC-NAS,7,0,1,2,152.74816942214966,73665.0,385.8114975972629,e03d88a400089345dacca1dae98d17eb
5V9E_e04f46dc485ba3431922bb6ea6dac5cd_repeat_1,e04f46dc485ba3431922bb6ea6dac5cd,6230410,5,4,256,109584.0,CNN,EC-NAS,8,2,1,0,245.49630689620972,136980.0,446.3773870387779,e04f46dc485ba3431922bb6ea6dac5cd
5V9E_e082a7497736de1e796c5383eb9d88f1_repeat_1,e082a7497736de1e796c5383eb9d88f1,1404042,5,4,256,68616.0,CNN,EC-NAS,7,0,2,1,152.0229468345642,85770.0,451.3529136799981,e082a7497736de1e796c5383eb9d88f1
5V9E_e086b435c4c448c85305e39d3f9d38fb_repeat_1,e086b435c4c448c85305e39d3f9d38fb,5356682,5,4,256,66549.59999999999,CNN,EC-NAS,6,2,1,0,158.41551160812378,83186.99999999999,420.095225047313,e086b435c4c448c85305e39d3f9d38fb
5V9E_e09c915a4a4798c2bb9bc2d2222887de_repeat_1,e09c915a4a4798c2bb9bc2d2222887de,882570,4,4,256,40986.0,CNN,EC-NAS,5,0,0,2,93.26136875152588,51232.5,439.4745707539212,e09c915a4a4798c2bb9bc2d2222887de
5V9E_e0abcaacb07a8ae78c27c1d1f2a03acc_repeat_1,e0abcaacb07a8ae78c27c1d1f2a03acc,1664778,5,4,256,74599.2,CNN,EC-NAS,7,0,3,0,176.361567735672,93249.0,422.9901160314481,e0abcaacb07a8ae78c27c1d1f2a03acc
5V9E_e0bf104933efca06b94adce403b3c5c6_repeat_1,e0bf104933efca06b94adce403b3c5c6,6230410,5,4,256,104720.4,CNN,EC-NAS,6,2,1,0,220.0700180530548,130900.5,475.85037219724245,e0bf104933efca06b94adce403b3c5c6
5V9E_e0bf6b1b1abe2ab921eef2e3240f6bfa_repeat_1,e0bf6b1b1abe2ab921eef2e3240f6bfa,1116567,5,4,256,78336.0,CNN,EC-NAS,8,0,2,1,171.96378469467163,97920.0,455.53777581185835,e0bf6b1b1abe2ab921eef2e3240f6bfa
5V9E_e0c9fd3cf18a7cb7d355d548618e9d38_repeat_1,e0c9fd3cf18a7cb7d355d548618e9d38,1319434,5,4,256,49240.799999999996,CNN,EC-NAS,6,0,0,3,120.7609760761261,61550.99999999999,407.7542398213083,e0c9fd3cf18a7cb7d355d548618e9d38
5V9E_e0d8aff66796e44910806b5195249979_repeat_1,e0d8aff66796e44910806b5195249979,4869002,5,4,256,124851.59999999999,CNN,EC-NAS,6,0,3,0,254.0152189731598,156064.5,491.5122822353108,e0d8aff66796e44910806b5195249979
5V9E_e0fbc1268de1a96c4d069ff9ebbe7fbe_repeat_1,e0fbc1268de1a96c4d069ff9ebbe7fbe,11925130,5,4,256,133801.19999999998,CNN,EC-NAS,6,1,0,2,260.34632873535156,167251.49999999997,513.935420752609,e0fbc1268de1a96c4d069ff9ebbe7fbe
5V9E_e0fd7bfa848e091d9d6e23f7ea8b0929_repeat_1,e0fd7bfa848e091d9d6e23f7ea8b0929,1404042,5,4,256,55141.200000000004,CNN,EC-NAS,6,0,2,1,139.19335889816284,68926.5,396.1482102055071,e0fd7bfa848e091d9d6e23f7ea8b0929
5V9E_e10d317d066bdb1010685d7dd4a975d3_repeat_1,e10d317d066bdb1010685d7dd4a975d3,2793866,5,4,256,76291.2,CNN,EC-NAS,6,0,1,2,171.0043077468872,95364.0,446.13612958173405,e10d317d066bdb1010685d7dd4a975d3
5V9E_e11da5142620d12855233a4a82e6bc07_repeat_1,e11da5142620d12855233a4a82e6bc07,1116567,5,4,256,73911.6,CNN,EC-NAS,7,0,2,1,167.30383849143982,92389.5,441.78065886863516,e11da5142620d12855233a4a82e6bc07
5V9E_e16150e9c326e5ff63f32ce3fae5290c_repeat_1,e16150e9c326e5ff63f32ce3fae5290c,824848,5,4,256,60055.2,CNN,EC-NAS,8,0,2,1,145.7203390598297,75069.0,412.12640862263294,e16150e9c326e5ff63f32ce3fae5290c
5V9E_e1a2327fe97a7d213320bee67a8b5c47_repeat_1,e1a2327fe97a7d213320bee67a8b5c47,882570,5,4,256,46652.4,CNN,EC-NAS,6,0,0,3,99.7130115032196,58315.5,467.86672367721695,e1a2327fe97a7d213320bee67a8b5c47
5V9E_e1a25b2bebea5b9954184fbb23e7841c_repeat_1,e1a25b2bebea5b9954184fbb23e7841c,1143306,5,4,256,51544.8,CNN,EC-NAS,6,0,1,2,129.82969212532043,64431.0,397.01857992735177,e1a25b2bebea5b9954184fbb23e7841c
5V9E_e1aeb470572477cf15b1bd3644d59370_repeat_1,e1aeb470572477cf15b1bd3644d59370,5532810,5,4,256,83703.6,CNN,EC-NAS,6,2,0,1,180.15425205230713,104629.5,464.62183959830696,e1aeb470572477cf15b1bd3644d59370
5V9E_e1b9949dbe4313167d64c75917356bcf_repeat_1,e1b9949dbe4313167d64c75917356bcf,20510346,5,4,256,144453.6,CNN,EC-NAS,5,2,1,0,285.3695538043976,180567.0,506.1983595454392,e1b9949dbe4313167d64c75917356bcf
5V9E_e1f19266715d98e5a401ade28cca20c2_repeat_1,e1f19266715d98e5a401ade28cca20c2,3905290,5,4,256,75837.6,CNN,EC-NAS,7,1,1,1,186.06915664672852,94797.0,407.5774909002544,e1f19266715d98e5a401ade28cca20c2
5V9E_e209a8b91e3c1759ccdfdced0b2f2abd_repeat_1,e209a8b91e3c1759ccdfdced0b2f2abd,6230410,5,4,256,93290.4,CNN,EC-NAS,7,2,1,0,215.13956880569458,116613.0,433.6273448807371,e209a8b91e3c1759ccdfdced0b2f2abd
5V9E_e22dec2e50c6704a94c23d9b329e6422_repeat_1,e22dec2e50c6704a94c23d9b329e6422,5039754,5,4,256,121575.6,CNN,EC-NAS,9,1,2,0,278.4525661468506,151969.5,436.61152663209197,e22dec2e50c6704a94c23d9b329e6422
5V9E_e23d568e9b36a088df07fd312fb37282_repeat_1,e23d568e9b36a088df07fd312fb37282,4518282,5,4,256,99532.8,CNN,EC-NAS,8,1,0,2,221.85475397109985,124416.0,448.6394734320895,e23d568e9b36a088df07fd312fb37282
5V9E_e2549b073f0cceff8635170ef31993c0_repeat_1,e2549b073f0cceff8635170ef31993c0,1232016,5,4,256,78440.4,CNN,EC-NAS,8,0,3,0,194.65431785583496,98050.5,402.9728231258378,e2549b073f0cceff8635170ef31993c0
5V9E_e263a61fbdfebd1172ecfc41ff5bc236_repeat_1,e263a61fbdfebd1172ecfc41ff5bc236,6843402,5,4,256,110239.2,CNN,EC-NAS,8,2,0,1,255.39057159423828,137799.0,431.6494509247069,e263a61fbdfebd1172ecfc41ff5bc236
5V9E_e29eb3c4908e520f32576f050ee2ba56_repeat_1,e29eb3c4908e520f32576f050ee2ba56,2277770,5,4,256,85338.0,CNN,EC-NAS,7,0,2,1,197.5496859550476,106672.5,431.9824634872801,e29eb3c4908e520f32576f050ee2ba56
5V9E_e2bef536a6fa29437601550bc6287a6f_repeat_1,e2bef536a6fa29437601550bc6287a6f,3938744,5,4,256,124225.20000000001,CNN,EC-NAS,9,2,1,0,275.0642464160919,155281.5,451.62249044931684,e2bef536a6fa29437601550bc6287a6f
5V9E_e2cb2841b5e76b07a027a1072f67ac17_repeat_1,e2cb2841b5e76b07a027a1072f67ac17,3207690,5,4,256,57520.799999999996,CNN,EC-NAS,7,1,0,2,146.2489287853241,71901.0,393.30749618298836,e2cb2841b5e76b07a027a1072f67ac17
5V9E_e2de4287699eeeccb3f1c39b6cb5005e_repeat_1,e2de4287699eeeccb3f1c39b6cb5005e,6406538,5,4,256,103723.2,CNN,EC-NAS,8,2,0,1,226.6330008506775,129654.0,457.67032872825297,e2de4287699eeeccb3f1c39b6cb5005e
5V9E_e2e2ef179b37ac9404de958914809fb8_repeat_1,e2e2ef179b37ac9404de958914809fb8,3729162,5,4,256,85240.8,CNN,EC-NAS,7,1,2,0,187.23044681549072,106551.0,455.2721069132625,e2e2ef179b37ac9404de958914809fb8
5V9E_e2f458998ebf3547163dc7feab665b7d_repeat_1,e2f458998ebf3547163dc7feab665b7d,5532810,5,4,256,85870.8,CNN,EC-NAS,6,2,0,1,177.31696343421936,107338.5,484.2785390460183,e2f458998ebf3547163dc7feab665b7d
5V9E_e3f654efcc95e22861bcd3c6308e692e_repeat_1,e3f654efcc95e22861bcd3c6308e692e,3527472,5,4,256,102402.0,CNN,EC-NAS,9,2,0,1,214.12657070159912,128002.5,478.2311679698294,e3f654efcc95e22861bcd3c6308e692e
5V9E_e3ffd83ed3a2e2e6ea028113dc25ed94_repeat_1,e3ffd83ed3a2e2e6ea028113dc25ed94,1404042,5,4,256,59954.399999999994,CNN,EC-NAS,6,0,2,1,141.13077449798584,74943.0,424.8145042302991,e3ffd83ed3a2e2e6ea028113dc25ed94
5V9E_e406889599e3ff4524e193c7f115427d_repeat_1,e406889599e3ff4524e193c7f115427d,3905290,5,4,256,90219.6,CNN,EC-NAS,6,1,1,1,195.75610375404358,112774.5,460.8775832265021,e406889599e3ff4524e193c7f115427d
5V9E_e40abc8628d4a8ab993b32a8d02ff057_repeat_1,e40abc8628d4a8ab993b32a8d02ff057,2630026,5,4,256,85867.20000000001,CNN,EC-NAS,6,0,0,3,181.78045558929443,107334.00000000001,472.3676135678965,e40abc8628d4a8ab993b32a8d02ff057
5V9E_e41b30a0f4b1e15990b09891a4cb0be0_repeat_1,e41b30a0f4b1e15990b09891a4cb0be0,2714634,5,4,256,90874.8,CNN,EC-NAS,8,0,2,1,217.85578060150146,113593.5,417.1328378301186,e41b30a0f4b1e15990b09891a4cb0be0
5V9E_e42a72784bb41816d0e3a430233a9e13_repeat_1,e42a72784bb41816d0e3a430233a9e13,1319434,5,4,256,60087.600000000006,CNN,EC-NAS,7,0,0,3,132.8809781074524,75109.5,452.19113266468423,e42a72784bb41816d0e3a430233a9e13
5V9E_e42ac6beea6648b13ed5c287191fab26_repeat_1,e42ac6beea6648b13ed5c287191fab26,1580170,5,4,256,63115.2,CNN,EC-NAS,6,0,1,2,137.63763570785522,78894.0,458.5606231566349,e42ac6beea6648b13ed5c287191fab26
5V9E_e44c43cec55719df8a498edd23d84bb3_repeat_1,e44c43cec55719df8a498edd23d84bb3,1840906,5,4,256,74736.0,CNN,EC-NAS,6,0,2,1,160.52867937088013,93420.0,465.5616696835363,e44c43cec55719df8a498edd23d84bb3
5V9E_e4503db7118052f64d62d719e54176b1_repeat_1,e4503db7118052f64d62d719e54176b1,3934640,5,4,256,117259.19999999998,CNN,EC-NAS,8,2,1,0,266.27461433410645,146573.99999999997,440.36942948256313,e4503db7118052f64d62d719e54176b1
